State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Open,High,Low,Close,Volume,CPI,PPI,GDP,unemployment_rate,job_nonfam,job_IT,job_service,job_retail,job_education_health,fed_rate,PPI_chg,PPI_CPI,by_month,Date,Hire_quite_jolts,Job_seekers_ratio,hires_sm,quits_sm,layoffs_sm,actual_hire,log_num_of_workers,layoff_category_by_log,layoff_category_by_num
New York,"Rbc Capital Markets/technology, Operations & Functions",New York,278.0,2014-10-14,1/12/15,Plant Closing,,,New York City,New York,Financial Select Sector SPDR Fund,14.7963,14.9348,14.7469,14.8161,63423980.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,5.627621113690637,3,3
New York,Rbc Capital Markets - Global Arbitrage And Trading,New York,33.0,2014-10-16,1/15/15,Plant Layoff,,,New York City,New York,Financial Select Sector SPDR Fund,14.282,14.6447,14.2688,14.5326,82369875.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,3.4965075614664802,2,1
Texas,Bank Of America-plano2,Plano,94.0,2014-10-06,11/7/14,,,,North Central Texas WDA,Collin,Financial Select Sector SPDR Fund,15.4557,15.4557,15.281,15.304,33144551.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,4.543294782270004,3,2
Texas,Bank Of America - Plano,Plano,93.0,2014-10-06,11/7/14,,,,North Central Texas WDA,Collin,Financial Select Sector SPDR Fund,15.4557,15.4557,15.281,15.304,33144551.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,4.532599493153256,3,2
Texas,Bank Of America - Addison,Addison,75.0,2014-10-10,12/7/14,,,,Dallas County WDA,Dallas,Financial Select Sector SPDR Fund,14.9743,15.1458,14.882,14.8886,61921406.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,4.31748811353631,3,2
New York,Visiting Nurse Service Of New York (vnsny),New York,109.0,2014-10-22,1/23/14,Plant Layoff,,,New York City,New York,Health Care Select Sector SPDR Fund ,63.57,63.73,63.05,63.23,13813760.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,4.6913478822291435,3,2
New York,Visiting Nurse Service Of New York Home Care (vnsny),New York,27.0,2014-10-22,1/23/15,Plant Layoff,,,New York City,New York,Health Care Select Sector SPDR Fund ,63.57,63.73,63.05,63.23,13813760.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,3.295836866004329,2,1
New York,Visiting Nurse Service Of New York Home Care (vnsny),New York,25.0,2014-10-22,7/20/15,Plant Layoff,,,New York City,New York,Health Care Select Sector SPDR Fund ,63.57,63.73,63.05,63.23,13813760.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,3.2188758248682006,2,1
New York,Visiting Nurse Service Of New York (vnsny),New York,24.0,2014-10-22,1/23/14,Plant Layoff,,,New York City,New York,Health Care Select Sector SPDR Fund ,63.57,63.73,63.05,63.23,13813760.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,3.1780538303479458,2,1
New York,Visiting Nurse Service Of New York Home Care (vnsny),Brooklyn,17.0,2014-10-22,1/23/14,Plant Layoff,,,New York City,Kings,Health Care Select Sector SPDR Fund ,63.57,63.73,63.05,63.23,13813760.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,2.833213344056216,1,1
New York,Visiting Nurse Service Of New York Home Care (vnsny),Bronx,17.0,2014-10-22,1/23/15,Plant Layoff,,,New York City,Bronx,Health Care Select Sector SPDR Fund ,63.57,63.73,63.05,63.23,13813760.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,2.833213344056216,1,1
New York,"Pfizer, Inc.",Pearl River,16.0,2014-10-22,6/28/14,Plant Layoff,,,Mid-Hudson Region,Rockland,Health Care Select Sector SPDR Fund ,63.57,63.73,63.05,63.23,13813760.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,2.772588722239781,1,1
New York,Visiting Nurse Service Of New York Home Care (vnsny),Jackson Heights,11.0,2014-10-22,1/23/14,Plant Layoff,,,New York City,Queens,Health Care Select Sector SPDR Fund ,63.57,63.73,63.05,63.23,13813760.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,2.3978952727983707,1,1
New York,Visiting Nurse Service Of New York (vnsny),Brooklyn,7.0,2014-10-22,1/23/14,Plant Layoff,,,New York City,Kings,Health Care Select Sector SPDR Fund ,63.57,63.73,63.05,63.23,13813760.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,1.9459101490553132,1,1
New York,Visiting Nurse Service Of New York (vnsny),Rye Brook,3.0,2014-10-22,1/23/15,Plant Layoff,,,Mid-Hudson Region,Westchester,Health Care Select Sector SPDR Fund ,63.57,63.73,63.05,63.23,13813760.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,1.0986122886681098,1,1
New York,Visiting Nurse Care Home Care (vnsny),Staten Island,2.0,2014-10-22,1/23/15,Plant Layoff,,,New York City,Richmond,Health Care Select Sector SPDR Fund ,63.57,63.73,63.05,63.23,13813760.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,0.6931471805599453,1,1
California,Supertex Llc/microchip Technology,San Jose,83.0,2014-10-29,12/23/14,Layoff Permanent,,,,,Technology Select Sector SPDR Fund,39.78,39.92,39.54,39.79,13176100.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,4.418840607796598,3,2
California,Super Glue/pacer Technology,Rancho,65.0,2014-10-14,11/29/14,Layoff Permanent,,,,,Technology Select Sector SPDR Fund,37.94,38.12,37.59,37.69,21542141.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,4.174387269895637,2,2
New York,"Market Track, Llc",Long Island City,107.0,2014-10-02,1/1/15,Plant Closing,,,New York City,Queens,Technology Select Sector SPDR Fund,39.3,39.395,38.86,39.26,13376790.0,1.578947368,203.8,1.7,6.6,4127,110,505,528,705,0.071612903,0.891089109,-0.68785826,2014-10,2014-10,1.8,1.79,3.633333333333333,1.8999999999999997,1.2333333333333334,14994.766666666665,4.672828834461906,3,2
California,Wyndham Hotels & Resorts Dba La Quinta Buena Park With L.Q. Management Llc,3 Centerpointe Drive La Palma Ca 90623,27.0,2022-02-10,3/2/22,Layoff Permanent,,,,Orange County,Consumer Discretionary Select Sector SPDR Fund,185.74,189.47,184.63,185.82,12973250.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,3.295836866004329,2,1
California,Wyndham Hotels & Resorts Dba La Quinta Irvine Spectrum With L.Q. Management Llc,14972 Sand Canyon Avenue Irvine Ca 92618,21.0,2022-02-10,3/2/22,Layoff Permanent,,,,Orange County,Consumer Discretionary Select Sector SPDR Fund,185.74,189.47,184.63,185.82,12973250.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,3.044522437723423,2,1
California,Wyndham Hotels & Resorts Dba La Quinta Anaheim With L.Q. Management Llc,1752 S. Clementine St. Anaheim Ca 92802,19.0,2022-02-10,3/2/22,Layoff Permanent,,,,Orange County,Consumer Discretionary Select Sector SPDR Fund,185.74,189.47,184.63,185.82,12973250.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.9444389791664403,1,1
Illinois,"Peloton Interactive, Inc. Dba Peloton",Franklin Park,94.0,2022-02-08,2/8/22,Closure,Permanent,No,4,Cook,Consumer Discretionary Select Sector SPDR Fund,183.48,187.01,182.53,186.61,9159316.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,4.543294782270004,3,2
Minnesota,Bonngard's Family Meats 2022,Cottage Grove,2.0,2022-02-01,2/5/22,Closing,Small Layoff Services,,,,Consumer Discretionary Select Sector SPDR Fund,185.31,186.41,182.35,186.07,11182950.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,0.6931471805599453,1,1
Wisconsin,"American Girl Brands, Llc.",Middleton,98.0,2022-02-10,4/18/22,Facility Closure,,,South Central,Dane,Consumer Staples Select Sector SPDR Fund ,27.4344,27.71252,26.96252,27.22188,124920.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,4.584967478670572,3,2
Florida,Shriners Healthcare For Children Florida,Tampa,38.0,2022-02-04,4/3/22,,,,,,Health Care Select Sector SPDR Fund ,131.57,133.23,131.33,132.3,12004330.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,3.6375861597263857,2,1
Florida,"Camelot Community Care, Inc. Orange Regional Juvenile Detention Center",Orlando,20.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.995732273553991,1,1
Florida,"Camelot Community Care, Inc. Leon Regional Juvenile Detention Center",Tallahassee,14.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.6390573296152584,1,1
Florida,"Camelot Community Care, Inc. Hillsborough Juvenile Detention Center West",Tampa,13.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.5649493574615367,1,1
Florida,"Camelot Community Care, Inc. Miami-dade Regional Juvenile Detention Center",Miami,12.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.4849066497880004,1,1
Florida,"Camelot Community Care, Inc. Alachua Regional Juvenile Detention Center",Gainesville,11.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.3978952727983707,1,1
Florida,"Camelot Community Care, Inc. Bay Regional Juvenile Detention Center",Panama City,11.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.3978952727983707,1,1
Florida,"Camelot Community Care, Inc. Duval Regional Juvenile Detention Center",Jacksonville,11.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.3978952727983707,1,1
Florida,"Camelot Community Care, Inc. Manatee Regional Juvenile Detention Center",Bradenton,11.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.3978952727983707,1,1
Florida,"Camelot Community Care, Inc. Sw Florida Regional Juvenile Detention Center",Fort Myers,11.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.3978952727983707,1,1
Florida,"Camelot Community Care, Inc. Escambia Regional Juvenile Detention Center",Pensacola,10.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.302585092994046,1,1
Florida,"Camelot Community Care, Inc. Marion Regional Juvenile Detention Center",Ocala,10.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.302585092994046,1,1
Florida,"Camelot Community Care, Inc. Palm Beach Juvenile Detention Center",West Palm Beach,10.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.302585092994046,1,1
Florida,"Camelot Community Care, Inc. Pinellas Juvenile Detention Center",Clearwater,10.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.302585092994046,1,1
Florida,"Camelot Community Care, Inc. St. Lucie Regional Juvenile Detention Center",Fort Pierce,10.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.302585092994046,1,1
Florida,"Camelot Community Care, Inc. Broward Juvenile Detention Center",Fort Lauderdale,9.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.1972245773362196,1,1
Florida,"Camelot Community Care, Inc. Collier Juvenile Detention Center",Naples,9.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.1972245773362196,1,1
Florida,"Camelot Community Care, Inc. Okaloosa Regional Juvenile Detention Center",Crestview,9.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,2.1972245773362196,1,1
Florida,"Camelot Community Care, Inc. Pasco Juvenile Detention Center",San Antonio,7.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,1.9459101490553132,1,1
Florida,"Camelot Community Care, Inc. Volusia Regional Juvenile Detention Center",Daytona Beach,7.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,1.9459101490553132,1,1
Florida,"Camelot Community Care, Inc. Brevard Juvenile Detention Center",Cocoa,6.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,1.791759469228055,1,1
Florida,"Maximus, Inc. Florida Healthy Kids Project",Tallahassee,4.0,2022-02-01,3/31/22,,,,,,Health Care Select Sector SPDR Fund ,131.7,131.82,130.53,131.58,14674820.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,1.3862943611198906,1,1
Florida,"Camelot Community Care, Inc. Monroe Juvenile Detention Center",Key West,2.0,2022-02-08,3/16/22,,,,,,Health Care Select Sector SPDR Fund ,131.37,133.38,131.07,133.15,11071570.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,0.6931471805599453,1,1
Minnesota,Lakeside Medical Ctr 2022,Pine City,44.0,2022-02-01,2/18/22,Closing,Small Layoff Services,,,,Health Care Select Sector SPDR Fund ,131.7,131.82,130.53,131.58,14674820.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,3.784189633918261,2,1
Wisconsin,Kenosha Estates Nursing And Rehab,Kenosha,65.0,2022-02-17,4/15/22,Facility Closure,,,Southeast,Kenosha,Health Care Select Sector SPDR Fund ,130.04,130.11,128.275,128.47,11906810.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,4.174387269895637,2,2
Florida,"Peloton Interactive, Inc.",Lakeland,58.0,2022-02-08,2/8/22,,,,,,Technology Select Sector SPDR Fund,158.04,160.93,157.67,160.5,10569890.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,4.060443010546419,2,2
Florida,Crystal Cruises Llc,Miami,238.0,2022-02-11,1/21/2022 - 2/11/2022,,,,,,Utilities Select Sector SPDR Fund,67.28,67.78,66.735,67.03,18029859.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,5.472270673671475,3,3
Indiana,"Averitt Express, Inc.",Evansville,63.0,2022-02-02,2/28/22,Closure,,,,,Utilities Select Sector SPDR Fund,68.28,69.44,68.16,69.34,22861869.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,4.143134726391533,2,2
Wisconsin,Pehler And Sons Inc.,Arcadia,78.0,2022-02-25,4/27/22,Facility Closure,,,Western,Trempealeau,Utilities Select Sector SPDR Fund,66.13,67.66,65.98,67.58,21264119.0,7.871063898,252.66,8.4,3.8,11344,170,1517,1139,2256,0.08,2.518532945,-5.352530952,2022-02,2022-02,1.6,0.55,4.366666666666667,2.933333333333333,0.8666666666666667,49535.466666666674,4.356708826689592,3,2
California,"Cke Restaurants Holdings, Inc.",Carpinteria,25.0,2017-01-04,3/6/17,Closure Permanent,,,,,Consumer Discretionary Select Sector SPDR Fund,82.24,83.06,82.16,82.97,5493835.0,2.500042209,190.7,2.1,4.7,5617,92,644,635,1152,0.649677419,1.32837407,-1.171668139,2017-01,2017-01,1.6,1.33,3.733333333333333,2.1333333333333333,1.2,20970.13333333333,3.2188758248682006,2,1
Florida,Macy's Oviedo Marketplace Store,Oviedo,100.0,2017-01-06,3/6/17,,,,,,Consumer Discretionary Select Sector SPDR Fund,82.89,83.57,82.58,83.32,6538097.0,2.500042209,190.7,2.1,4.7,5617,92,644,635,1152,0.649677419,1.32837407,-1.171668139,2017-01,2017-01,1.6,1.33,3.733333333333333,2.1333333333333333,1.2,20970.13333333333,4.605170185988092,3,2
Florida,Macy's Oviedo Marketplace Store,Oviedo,100.0,2017-01-06,3/6/17,,,,,,Consumer Discretionary Select Sector SPDR Fund,82.89,83.57,82.58,83.32,6538097.0,2.500042209,190.7,2.1,4.7,5617,92,644,635,1152,0.649677419,1.32837407,-1.171668139,2017-01,2017-01,1.6,1.33,3.733333333333333,2.1333333333333333,1.2,20970.13333333333,4.605170185988092,3,2
Florida,Macy's Sarasota Square Store,Sarasota,92.0,2017-01-06,3/6/17,,,,,,Consumer Discretionary Select Sector SPDR Fund,82.89,83.57,82.58,83.32,6538097.0,2.500042209,190.7,2.1,4.7,5617,92,644,635,1152,0.649677419,1.32837407,-1.171668139,2017-01,2017-01,1.6,1.33,3.733333333333333,2.1333333333333333,1.2,20970.13333333333,4.5217885770490405,3,2
Florida,Macy's Sarasota Square Store,Sarasota,92.0,2017-01-06,3/6/17,,,,,,Consumer Discretionary Select Sector SPDR Fund,82.89,83.57,82.58,83.32,6538097.0,2.500042209,190.7,2.1,4.7,5617,92,644,635,1152,0.649677419,1.32837407,-1.171668139,2017-01,2017-01,1.6,1.33,3.733333333333333,2.1333333333333333,1.2,20970.13333333333,4.5217885770490405,3,2
Florida,Macy's University Square Mall Store,Tampa,80.0,2017-01-06,3/6/17,,,,,,Consumer Discretionary Select Sector SPDR Fund,82.89,83.57,82.58,83.32,6538097.0,2.500042209,190.7,2.1,4.7,5617,92,644,635,1152,0.649677419,1.32837407,-1.171668139,2017-01,2017-01,1.6,1.33,3.733333333333333,2.1333333333333333,1.2,20970.13333333333,4.382026634673881,3,2
Florida,Macy's University Square Mall Store,Tampa,80.0,2017-01-06,3/6/17,,,,,,Consumer Discretionary Select Sector SPDR Fund,82.89,83.57,82.58,83.32,6538097.0,2.500042209,190.7,2.1,4.7,5617,92,644,635,1152,0.649677419,1.32837407,-1.171668139,2017-01,2017-01,1.6,1.33,3.733333333333333,2.1333333333333333,1.2,20970.13333333333,4.382026634673881,3,2
Florida,Walmart Store # 6400,South St. Petersburg,79.0,2017-01-18,3/31/17,,,,,,Consumer Discretionary Select Sector SPDR Fund,84.13,84.13,83.66,83.95,2910097.0,2.500042209,190.7,2.1,4.7,5617,92,644,635,1152,0.649677419,1.32837407,-1.171668139,2017-01,2017-01,1.6,1.33,3.733333333333333,2.1333333333333333,1.2,20970.13333333333,4.3694478524670215,3,2
Florida,Walmart Store # 6400,South St. Petersburg,79.0,2017-01-18,3/31/17,,,,,,Consumer Discretionary Select Sector SPDR Fund,84.13,84.13,83.66,83.95,2910097.0,2.500042209,190.7,2.1,4.7,5617,92,644,635,1152,0.649677419,1.32837407,-1.171668139,2017-01,2017-01,1.6,1.33,3.733333333333333,2.1333333333333333,1.2,20970.13333333333,4.3694478524670215,3,2
Missouri,"Cke Restaurants Holdings, Inc.",St. Louis,24.0,2017-01-05,3/6/17,Closing,,,St. Louis City,St. Louis City,Consumer Discretionary Select Sector SPDR Fund,82.46,82.94,82.44,82.91,4396660.0,2.500042209,190.7,2.1,4.7,5617,92,644,635,1152,0.649677419,1.32837407,-1.171668139,2017-01,2017-01,1.6,1.33,3.733333333333333,2.1333333333333333,1.2,20970.13333333333,3.1780538303479458,2,1
